,Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,TotVal,ValCh,ValUnCh,Correct,zTotVal,zValCh,zValUnCh,zGSF,zDDT,absDDT,zValR,zValL,ConfSplit,GSFMedSplit,DDTMedSplit
93,1,94,44,119,110,0,4747.633,24,1125.921,LESS,98,2082,2180,4,1,-9,-0.843667615,9,0,-2.183382793,1.62489524,229,119,110,0,1.376206896,1.521650721,1.170500555,1.312145182,0.675365176,0.675365176,1.170500555,1.521650721,0,1,1
94,1,95,34,74,80,0,3013.624,100,1360.27,LESS,882,1144,2026,3,2,6,0.562445076,6,-0.523822722,1.726385727,0.210110038,154,74,80,1,-0.119670165,-0.234100111,0,0.456398324,1.628435746,1.628435746,0,-0.234100111,1,1,1
95,1,96,24,86,80,0,3695.847,74,2038.684,LESS,-376,2298,1922,5,2,-6,-0.562445076,6,-0.523822722,0.388833339,0.76673864,166,86,80,0,0.119670165,0.234100111,0,2.16789204,0.099146489,0.099146489,0,0.234100111,1,1,1
96,1,97,39,66,80,0,1818.684,74,1972.947,LESS,-730,1246,516,2,1,14,1.312371845,14,0.87303787,0.388833339,-0.76484651,146,66,80,1,-0.279230385,-0.546233592,0,-0.399348534,-0.331194049,0.331194049,0,-0.546233592,1,0,0
97,1,98,9,50,59,0,3040.837,74,1288.515,LESS,-1704,2296,592,2,2,9,0.843667615,9,0,0.388833339,0.232313239,109,50,59,1,-1.017196402,-1.170500555,-0.819350388,-0.399348534,-1.515238355,1.515238355,-0.819350388,-1.170500555,1,0,0
98,1,99,57,94,110,0,3156.807,100,1195.264,LESS,-1062,2242,1180,1,2,16,1.499853537,16,1.222253018,1.726385727,0.326933647,204,94,110,1,0.877581209,0.546233592,1.170500555,-1.255095392,-0.73479026,0.73479026,1.170500555,0.546233592,1,0,0
99,1,100,60,110,87,1,5926.643,94,1651.209,LESS,-950,3560,2610,3,2,-23,-2.15603946,23,2.444506035,1.417719791,2.586854435,197,110,87,0,0.737966017,1.170500555,0.273116796,0.456398324,-0.598637322,0.598637322,0.273116796,1.170500555,1,1,0
100,1,101,33,75,80,1,4156.099,94,1382.893,LESS,1626,1500,3126,3,2,5,0.46870423,5,-0.698430296,1.417719791,1.142260173,155,75,80,1,-0.099725137,-0.195083426,0,0.456398324,2.532880267,2.532880267,0,-0.195083426,1,1,1
101,1,102,15,50,45,1,2333.893,64,2767.159,LESS,-698,1704,1006,3,1,-5,-0.46870423,5,-0.698430296,-0.125609888,-0.34448533,95,50,45,0,-1.296426786,-1.170500555,-1.36558398,0.456398324,-0.29229321,0.29229321,-1.36558398,-1.170500555,0,1,0
102,1,103,59,89,110,0,2362.993,84,1411.212,LESS,966,832,1798,3,2,21,1.968557767,21,2.095290887,0.903276565,-0.320742519,199,89,110,1,0.777856072,0.351150166,1.170500555,0.456398324,1.73055045,1.73055045,1.170500555,0.351150166,1,1,1
103,1,104,29,80,94,0,1705.088,54,1625.992,LESS,-128,1012,884,1,1,14,1.312371845,14,0.87303787,-0.640053114,-0.857529962,174,80,94,1,0.279230385,0,0.546233592,-1.255095392,0.400627996,0.400627996,0.546233592,0,0,0,1
104,1,105,55,110,98,1,1720.385,64,1479.807,LESS,-840,1380,540,2,1,-12,-1.124890153,12,0.523822722,-0.125609888,-0.845049076,208,110,98,0,0.957361319,1.170500555,0.702300333,-0.399348534,-0.464915685,0.464915685,0.702300333,1.170500555,0,0,0
105,1,106,29,94,80,0,1728.218,24,1289.573,LESS,-586,1148,562,2,1,-14,-1.312371845,14,0.87303787,-2.183382793,-0.838658098,174,94,80,0,0.279230385,0.546233592,0,-0.399348534,-0.156140271,0.156140271,0,0.546233592,0,0,1
106,1,107,57,110,94,1,2498.348,64,1178.775,LESS,-44,1216,1172,3,2,-16,-1.499853537,16,1.222253018,-0.125609888,-0.210305807,204,110,94,0,0.877581209,1.170500555,0.546233592,0.456398324,0.5027427,0.5027427,0.546233592,1.170500555,0,1,1
107,1,108,39,80,66,1,3240.459,54,1331.467,LESS,664,1148,1812,3,2,-14,-1.312371845,14,0.87303787,-0.640053114,0.395185664,146,80,66,0,-0.279230385,0,-0.546233592,0.456398324,1.363423776,1.363423776,-0.546233592,0,0,1,1
108,1,109,4,50,54,1,2765.97,84,1498.413,LESS,538,1174,1712,3,2,4,0.374963384,4,-0.87303787,0.903276565,0.008048103,104,50,54,1,-1.116921539,-1.170500555,-1.014433814,0.456398324,1.21025172,1.21025172,-1.014433814,-1.170500555,1,1,1
109,1,110,55,98,110,1,2998.353,84,982.983,LESS,154,1404,1558,3,2,12,1.124890153,12,0.523822722,0.903276565,0.197650365,208,98,110,1,0.957361319,0.702300333,1.170500555,0.456398324,0.743441645,0.743441645,1.170500555,0.702300333,1,1,1
110,1,111,2,50,52,0,2079.715,54,1525.128,LESS,-808,1406,598,2,1,2,0.187481692,2,-1.222253018,-0.640053114,-0.551870225,102,50,52,1,-1.156811594,-1.170500555,-1.092467184,-0.399348534,-0.426014846,0.426014846,-1.092467184,-1.170500555,0,1,0
111,1,112,59,110,89,1,1666.103,64,1778.183,LESS,-742,1250,508,2,1,-21,-1.968557767,21,2.095290887,-0.125609888,-0.889337987,199,110,89,0,0.777856072,1.170500555,0.351150166,-0.399348534,-0.345781864,0.345781864,0.351150166,1.170500555,0,0,0
112,1,113,60,87,110,0,2426.928,64,901.849,LESS,-1404,1898,494,2,2,23,2.15603946,23,2.444506035,-0.125609888,-0.268577684,197,87,110,1,0.737966017,0.273116796,1.170500555,-0.399348534,-1.150542984,1.150542984,1.170500555,0.273116796,0,0,0
113,1,114,52,110,105,1,3263.299,74,903.194,LESS,-444,1734,1290,3,2,-5,-0.46870423,5,-0.698430296,0.388833339,0.413820916,215,110,105,0,1.096976512,1.170500555,0.975417129,0.456398324,0.016482205,0.016482205,0.975417129,1.170500555,1,1,1
114,1,115,30,80,96,0,1723.836,84,872.135,LESS,328,800,1128,2,2,16,1.499853537,16,1.222253018,0.903276565,-0.842233391,176,80,96,1,0.31912044,0,0.624266962,-0.399348534,0.95496496,0.95496496,0.624266962,0,1,0,1
115,1,116,24,80,86,0,1368.643,94,1116.496,LESS,1122,464,1586,1,2,6,0.562445076,6,-0.523822722,1.417719791,-1.132036846,166,80,86,1,0.119670165,0,0.234100111,-1.255095392,1.920192043,1.920192043,0.234100111,0,1,0,1
116,1,117,5,50,55,0,1990.443,74,1166.408,LESS,-670,1340,670,2,2,5,0.46870423,5,-0.698430296,0.388833339,-0.624707623,105,50,55,1,-1.096976512,-1.170500555,-0.975417129,-0.399348534,-0.258254975,0.258254975,-0.975417129,-1.170500555,1,0,0
117,1,118,34,80,74,0,2997.126,94,929.632,LESS,164,1510,1674,3,2,-6,-0.562445076,6,-0.523822722,1.417719791,0.196649251,154,80,74,0,-0.119670165,0,-0.234100111,0.456398324,0.755598157,0.755598157,-0.234100111,0,1,1,1
118,1,119,15,45,50,0,1573.53,54,1699.412,LESS,-4,802,798,2,1,5,0.46870423,5,-0.698430296,-0.640053114,-0.964868685,95,45,50,1,-1.296426786,-1.36558398,-1.170500555,-0.399348534,0.551368749,0.551368749,-1.170500555,-1.36558398,0,0,1
119,1,120,37,69,80,0,2306.153,64,1397.419,LESS,-982,1696,714,2,1,11,1.031149307,11,0.349215148,-0.125609888,-0.367118513,149,69,80,1,-0.219395302,-0.429183537,0,-0.399348534,-0.637538161,0.637538161,0,-0.429183537,1,0,0
120,1,121,48,128,110,0,1686.53,84,947.11,MORE,-156,1208,1052,2,2,-18,-1.687335229,18,1.571468165,0.903276565,-0.872671512,238,128,110,1,1.555712144,1.872800887,1.170500555,-0.399348534,0.366589761,0.366589761,1.170500555,1.872800887,1,1,1
121,1,122,8,50,58,1,2010.532,74,1007.719,MORE,10,942,952,3,2,8,0.749926769,8,-0.174607574,0.388833339,-0.608316924,108,50,58,0,-1.037141429,-1.170500555,-0.858367073,0.456398324,0.568387867,0.568387867,-0.858367073,-1.170500555,1,1,1
122,1,123,4,54,50,0,2244.929,64,1086.016,MORE,-1434,1996,562,2,1,-4,-0.374963384,4,-0.87303787,-0.125609888,-0.41707143,104,54,50,1,-1.116921539,-1.014433814,-1.170500555,-0.399348534,-1.187012521,1.187012521,-1.170500555,-1.014433814,0,1,0
123,1,124,37,80,69,0,2092.94,74,1731.996,MORE,-848,1684,836,3,1,-11,-1.031149307,11,0.349215148,0.388833339,-0.541079892,149,80,69,1,-0.219395302,0,-0.429183537,0.456398324,-0.474640895,0.474640895,-0.429183537,0,1,1,0
124,1,125,52,105,110,1,1361.319,94,676.792,MORE,628,574,1202,1,2,5,0.46870423,5,-0.698430296,1.417719791,-1.138012528,215,105,110,0,1.096976512,0.975417129,1.170500555,-1.255095392,1.319660332,1.319660332,1.170500555,0.975417129,1,0,1
125,1,126,5,55,50,1,1596.589,74,931.733,MORE,866,616,1482,1,2,-5,-0.46870423,5,-0.698430296,0.388833339,-0.946054751,105,55,50,1,-1.096976512,-0.975417129,-1.170500555,-1.255095392,1.608985326,1.608985326,-1.170500555,-0.975417129,1,0,1
126,1,127,30,96,80,0,2850.121,74,1650.773,MORE,-1778,2456,678,2,1,-16,-1.499853537,16,1.222253018,0.388833339,0.076707256,176,96,80,1,0.31912044,0.624266962,0,-0.399348534,-1.605196547,1.605196547,0,0.624266962,1,1,0
127,1,128,33,80,75,1,1380.897,94,1098.922,MORE,560,530,1090,1,2,-5,-0.46870423,5,-0.698430296,1.417719791,-1.122038756,155,80,75,1,-0.099725137,0,-0.195083426,-1.255095392,1.236996047,1.236996047,-0.195083426,0,1,0,1
128,1,129,48,110,128,1,1391.672,64,1794.924,MORE,-234,1162,928,1,1,18,1.687335229,18,1.571468165,-0.125609888,-1.113247389,238,110,128,0,1.555712144,1.170500555,1.872800887,-1.255095392,0.271768965,0.271768965,1.872800887,1.170500555,0,0,1
129,1,130,9,59,50,0,2101.903,74,1239.822,MORE,-990,1578,588,2,1,-9,-0.843667615,9,0,0.388833339,-0.533766943,109,59,50,1,-1.017196402,-0.819350388,-1.170500555,-0.399348534,-0.647263371,0.647263371,-1.170500555,-0.819350388,1,1,0
130,1,131,44,110,119,1,1582.34,54,1258.389,MORE,28,826,854,1,2,9,0.843667615,9,0,-0.640053114,-0.957680569,229,110,119,0,1.376206896,1.170500555,1.521650721,-1.255095392,0.590269589,0.590269589,1.521650721,1.170500555,0,0,1
131,1,132,2,52,50,0,2320.312,74,1463.68,MORE,-1118,1626,508,2,1,-2,-0.187481692,2,-1.222253018,0.388833339,-0.355566125,102,52,50,1,-1.156811594,-1.092467184,-1.170500555,-0.399348534,-0.80286673,0.80286673,-1.170500555,-1.092467184,1,1,0
132,1,133,8,58,50,0,2184.782,64,1365.006,MORE,-572,1342,770,2,1,-8,-0.749926769,8,-0.174607574,-0.125609888,-0.46614562,108,58,50,1,-1.037141429,-0.858367073,-1.170500555,-0.399348534,-0.139121154,0.139121154,-1.170500555,-0.858367073,0,1,0
133,1,134,44,119,110,0,2602.684,24,1035.977,MORE,-1200,2076,876,2,1,-9,-0.843667615,9,0,-2.183382793,-0.125177628,229,119,110,1,1.376206896,1.521650721,1.170500555,-0.399348534,-0.902550131,0.902550131,1.170500555,1.521650721,0,1,0
134,1,135,34,74,80,1,2890.742,64,1896.005,MORE,-574,1792,1218,3,1,6,0.562445076,6,-0.523822722,-0.125609888,0.1098501,154,74,80,0,-0.119670165,-0.234100111,0,0.456398324,-0.141552456,0.141552456,0,-0.234100111,0,1,0
135,1,136,24,86,80,1,1954.547,84,1049.551,MORE,274,1024,1298,1,2,-6,-0.562445076,6,-0.523822722,0.903276565,-0.65399532,166,86,80,1,0.119670165,0.234100111,0,-1.255095392,0.889319793,0.889319793,0,0.234100111,1,0,1
136,1,137,39,66,80,1,1901.984,64,1813.237,MORE,124,1098,1222,1,1,14,1.312371845,14,0.87303787,-0.125609888,-0.696881692,146,66,80,0,-0.279230385,-0.546233592,0,-1.255095392,0.706972108,0.706972108,0,-0.546233592,0,0,1
137,1,138,9,50,59,1,3133.506,44,953.615,MORE,-398,1646,1248,3,1,9,0.843667615,9,0,-1.15449634,0.307922264,109,50,59,0,-1.017196402,-1.170500555,-0.819350388,0.456398324,0.072402162,0.072402162,-0.819350388,-1.170500555,0,1,0
138,1,139,57,94,110,1,2545.418,64,2154.544,MORE,336,1248,1584,3,2,16,1.499853537,16,1.222253018,-0.125609888,-0.171901197,204,94,110,0,0.877581209,0.546233592,1.170500555,0.456398324,0.96469017,0.96469017,1.170500555,0.546233592,0,1,1
139,1,140,60,110,87,0,2023.468,74,1120.839,MORE,-952,1604,652,2,2,-23,-2.15603946,23,2.444506035,0.388833339,-0.597762387,197,110,87,1,0.737966017,1.170500555,0.273116796,-0.399348534,-0.601068624,0.601068624,0.273116796,1.170500555,1,1,0
140,1,141,33,75,80,1,3330.755,84,846.965,MORE,430,1490,1920,3,2,5,0.46870423,5,-0.698430296,0.903276565,0.468858549,155,75,80,0,-0.099725137,-0.195083426,0,0.456398324,1.078961387,1.078961387,0,-0.195083426,1,1,1
141,1,142,15,50,45,0,1866.57,54,2507.707,MORE,-1126,1720,594,2,1,-5,-0.46870423,5,-0.698430296,-0.640053114,-0.725776122,95,50,45,1,-1.296426786,-1.170500555,-1.36558398,-0.399348534,-0.81259194,0.81259194,-1.36558398,-1.170500555,0,1,0
142,1,143,59,89,110,1,1604.858,74,1110.665,MORE,294,784,1078,1,2,21,1.968557767,21,2.095290887,0.388833339,-0.939308039,199,89,110,0,0.777856072,0.351150166,1.170500555,-1.255095392,0.913632818,0.913632818,1.170500555,0.351150166,1,0,1
143,1,144,29,80,94,1,2458.127,70,1505.018,MORE,838,1266,2104,3,2,14,1.312371845,14,0.87303787,0.183056048,-0.24312229,174,80,94,0,0.279230385,0,0.546233592,0.456398324,1.574947092,1.574947092,0.546233592,0,0,1,1
144,1,145,55,110,98,0,4970.636,64,2027.965,MORE,-1374,2898,1524,4,1,-12,-1.124890153,12,0.523822722,-0.125609888,1.806844321,208,110,98,1,0.957361319,1.170500555,0.702300333,1.312145182,-1.114073446,1.114073446,0.702300333,1.170500555,0,1,0
145,1,146,29,94,80,0,3115.157,64,1281.616,MORE,-1762,2416,654,2,1,-14,-1.312371845,14,0.87303787,-0.125609888,0.292951238,174,94,80,1,0.279230385,0.546233592,0,-0.399348534,-1.585746127,1.585746127,0,0.546233592,0,1,0
146,1,147,57,110,94,0,3128.098,64,1306.006,MORE,-1426,2218,792,2,1,-16,-1.499853537,16,1.222253018,-0.125609888,0.303509854,204,110,94,1,0.877581209,1.170500555,0.546233592,-0.399348534,-1.177287311,1.177287311,0.546233592,1.170500555,0,0,0
147,1,148,39,80,66,0,3745.136,80,1356.805,MORE,-1382,2860,1478,2,2,-14,-1.312371845,14,0.87303787,0.697499274,0.806953741,146,80,66,1,-0.279230385,0,-0.546233592,-0.399348534,-1.123798656,1.123798656,-0.546233592,0,1,0,0
148,1,149,4,50,54,1,3673.352,64,1957.847,MORE,-686,2190,1504,3,1,4,0.374963384,4,-0.87303787,-0.125609888,0.748384875,104,50,54,0,-1.116921539,-1.170500555,-1.014433814,0.456398324,-0.277705395,0.277705395,-1.014433814,-1.170500555,0,1,0
149,1,150,55,98,110,1,4942.765,74,1805.4,MORE,-1618,3112,1494,2,2,12,1.124890153,12,0.523822722,0.388833339,1.784104256,208,98,110,0,0.957361319,0.702300333,1.170500555,-0.399348534,-1.410692349,1.410692349,1.170500555,0.702300333,1,0,0
150,1,151,2,50,52,0,2224.593,74,1510.151,MORE,-1022,1600,578,2,1,2,0.187481692,2,-1.222253018,0.388833339,-0.433663658,102,50,52,0,-1.156811594,-1.170500555,-1.092467184,-0.399348534,-0.686164211,0.686164211,-1.092467184,-1.170500555,1,0,0
151,1,152,59,110,89,1,2997.098,4,1262.236,MORE,-2028,3020,992,2,1,-21,-1.968557767,21,2.095290887,-3.212269245,0.196626405,199,110,89,1,0.777856072,1.170500555,0.351150166,-0.399348534,-1.909109356,1.909109356,0.351150166,1.170500555,0,0,0
152,1,153,60,87,110,1,1391.738,84,1035.328,MORE,460,696,1156,1,2,23,2.15603946,23,2.444506035,0.903276565,-1.113193539,197,87,110,0,0.737966017,0.273116796,1.170500555,-1.255095392,1.115430924,1.115430924,1.170500555,0.273116796,1,0,1
153,1,154,52,110,105,0,3340.985,100,835.78,MORE,-940,2234,1294,2,2,-5,-0.46870423,5,-0.698430296,1.726385727,0.477205248,215,110,105,1,1.096976512,1.170500555,0.975417129,-0.399348534,-0.586480809,0.586480809,0.975417129,1.170500555,1,0,0
154,1,155,30,80,96,1,1648.785,84,747.819,MORE,48,970,1018,1,2,16,1.499853537,16,1.222253018,0.903276565,-0.903467816,176,80,96,0,0.31912044,0,0.624266962,-1.255095392,0.614582614,0.614582614,0.624266962,0,1,0,1
155,1,156,24,80,86,0,1990.089,44,1589.569,MORE,-1548,2114,566,2,1,6,0.562445076,6,-0.523822722,-1.15449634,-0.624996453,166,80,86,0,0.119670165,0,0.234100111,-0.399348534,-1.325596762,1.325596762,0.234100111,0,0,0,0
156,1,157,5,50,55,1,2490.532,74,893.86,MORE,362,1096,1458,2,2,5,0.46870423,5,-0.698430296,0.388833339,-0.216682915,105,50,55,0,-1.096976512,-1.170500555,-0.975417129,-0.399348534,0.996297102,0.996297102,-0.975417129,-1.170500555,1,0,1
157,1,158,34,80,74,0,2508.017,64,2009.535,MORE,-1012,1672,660,2,1,-6,-0.562445076,6,-0.523822722,-0.125609888,-0.20241683,154,80,74,1,-0.119670165,0,-0.234100111,-0.399348534,-0.674007698,0.674007698,-0.234100111,0,0,0,0
158,1,159,15,45,50,1,2293.524,64,2147.895,MORE,-302,1312,1010,3,1,5,0.46870423,5,-0.698430296,-0.125609888,-0.377422566,95,45,50,0,-1.296426786,-1.36558398,-1.170500555,0.456398324,0.18910468,0.18910468,-1.170500555,-1.36558398,0,1,0
159,1,160,37,69,80,1,3004.818,24,800.012,MORE,-898,1828,930,3,2,11,1.031149307,11,0.349215148,-2.183382793,0.202925186,149,69,80,0,-0.219395302,-0.429183537,0,0.456398324,-0.535423457,0.535423457,0,-0.429183537,0,1,0
160,1,161,3,50,53,0,2773.406,54,1318.667,LESS,-514,1546,1032,4,1,3,0.281222538,3,-1.047645444,-0.640053114,0.014115166,103,50,53,1,-1.136866566,-1.170500555,-1.053450499,1.312145182,-0.068613382,0.068613382,-1.053450499,-1.170500555,0,1,1
161,1,162,20,50,40,1,2122.486,84,813.427,LESS,986,646,1632,1,2,-10,-0.937408461,10,0.174607574,0.903276565,-0.516973187,90,50,40,0,-1.396151924,-1.170500555,-1.560667406,-1.255095392,1.754863475,1.754863475,-1.560667406,-1.170500555,1,0,1
162,1,163,25,80,88,0,1541.291,64,889.138,LESS,-644,1088,444,2,1,8,0.749926769,8,-0.174607574,-0.125609888,-0.99117262,168,80,88,1,0.15956022,0,0.312133481,-0.399348534,-0.226648043,0.226648043,0.312133481,0,0,0,1
163,1,164,42,115,110,0,1792.184,4,970.264,LESS,-1446,1990,544,2,1,-5,-0.46870423,5,-0.698430296,-3.212269245,-0.786467971,225,115,110,0,1.296426786,1.36558398,1.170500555,-0.399348534,-1.201600336,1.201600336,1.170500555,1.36558398,0,0,0
164,1,165,53,103,110,0,1719.123,54,1986.11,LESS,-1332,1834,502,2,1,7,0.656185922,7,-0.349215148,-0.640053114,-0.846078747,213,103,110,1,1.057086457,0.897383758,1.170500555,-0.399348534,-1.063016095,1.063016095,1.170500555,0.897383758,0,0,0
165,1,166,26,90,80,1,5485.479,4,2758.424,LESS,-1090,3638,2548,4,1,-10,-0.937408461,10,0.174607574,-3.212269245,2.22690688,170,90,80,0,0.199450275,0.390166852,0,1.312145182,-0.768828495,0.768828495,0,0.390166852,0,1,0
166,1,167,35,80,72,1,4941.353,74,1431.467,LESS,-784,2636,1852,5,2,-8,-0.749926769,8,-0.174607574,0.388833339,1.782952199,152,80,72,0,-0.15956022,0,-0.312133481,2.16789204,-0.396839216,0.396839216,-0.312133481,0,1,1,0
167,1,168,28,93,80,1,1580.206,64,2648.327,LESS,-650,1388,738,3,1,-13,-1.218630999,13,0.698430296,-0.125609888,-0.959421709,173,93,80,0,0.259285357,0.507216907,0,0.456398324,-0.23394195,0.23394195,0,0.507216907,0,1,1
168,1,169,26,80,90,0,3148.962,64,1415.512,LESS,-82,1546,1464,4,1,10,0.937408461,10,0.174607574,-0.125609888,0.320532879,170,80,90,1,0.199450275,0,0.390166852,1.312145182,0.456547953,0.456547953,0.390166852,0,0,1,1
169,1,170,25,88,80,1,2129.2,64,1067.862,LESS,-166,1114,948,3,2,-8,-0.749926769,8,-0.174607574,-0.125609888,-0.511495206,168,88,80,0,0.15956022,0.312133481,0,0.456398324,0.354433249,0.354433249,0,0.312133481,0,1,1
170,1,171,36,80,70,0,1528.68,44,1224.553,LESS,-974,1490,516,2,1,-10,-0.937408461,10,0.174607574,-1.15449634,-1.001461988,150,80,70,0,-0.199450275,0,-0.390166852,-0.399348534,-0.627812951,0.627812951,-0.390166852,0,0,0,0
171,1,172,28,80,93,0,1442.214,94,877.346,LESS,284,786,1070,2,2,13,1.218630999,13,0.698430296,1.417719791,-1.072009959,173,80,93,1,0.259285357,0,0.507216907,-0.399348534,0.901476306,0.901476306,0.507216907,0,1,0,1
172,1,173,21,82,80,0,1628.017,34,1046.34,LESS,-990,1626,636,2,1,-2,-0.187481692,2,-1.222253018,-1.668939567,-0.920412514,162,82,80,0,0.039890055,0.07803337,0,-0.399348534,-0.647263371,0.647263371,0,0.07803337,0,0,0
173,1,174,19,50,41,1,2346.231,64,2004.1,LESS,-230,1232,1002,3,2,-9,-0.843667615,9,0,-0.125609888,-0.334418705,91,50,41,0,-1.376206896,-1.170500555,-1.521650721,0.456398324,0.27663157,0.27663157,-1.521650721,-1.170500555,0,1,1
174,1,175,56,96,110,0,3316.339,74,1293.82,LESS,-750,2054,1304,4,1,14,1.312371845,14,0.87303787,0.388833339,0.457096474,206,96,110,1,0.917471264,0.624266962,1.170500555,1.312145182,-0.355507074,0.355507074,1.170500555,0.624266962,1,1,0
175,1,176,23,80,85,0,3031.183,74,1120.025,LESS,-868,1766,898,1,1,5,0.46870423,5,-0.698430296,0.388833339,0.2244365,165,80,85,1,0.099725137,0,0.195083426,-1.255095392,-0.49895392,0.49895392,0.195083426,0,1,0,0
176,1,177,10,60,50,0,2266.764,64,1075.631,LESS,-902,1552,650,2,1,-10,-0.937408461,10,0.174607574,-0.125609888,-0.399256163,110,60,50,0,-0.997251374,-0.780333703,-1.170500555,-0.399348534,-0.540286062,0.540286062,-1.170500555,-0.780333703,1,0,0
177,1,178,19,41,50,0,1321.42,100,742.828,LESS,546,722,1268,3,2,9,0.843667615,9,0,1.726385727,-1.17056629,91,41,50,1,-1.376206896,-1.521650721,-1.170500555,0.456398324,1.21997693,1.21997693,-1.170500555,-1.521650721,1,1,1
178,1,179,56,110,96,1,2265.431,64,1102.483,LESS,-918,1634,716,3,2,-14,-1.312371845,14,0.87303787,-0.125609888,-0.400343763,206,110,96,0,0.917471264,1.170500555,0.624266962,0.456398324,-0.559736482,0.559736482,0.624266962,1.170500555,1,1,0
179,1,180,35,72,80,0,4164.13,64,1025.624,LESS,-510,2232,1722,4,1,8,0.749926769,8,-0.174607574,-0.125609888,1.1488127,152,72,80,1,-0.15956022,-0.312133481,0,1.312145182,-0.063750777,0.063750777,0,-0.312133481,0,1,1
180,1,181,11,49,50,0,2726.392,54,1155.84,LESS,-1320,2026,706,2,1,1,0.093740846,1,-1.396860592,-0.640053114,-0.024243753,99,49,50,1,-1.216646676,-1.20951724,-1.170500555,-0.399348534,-1.04842828,1.04842828,-1.170500555,-1.20951724,0,0,0
181,1,182,17,43,50,1,2464.949,84,739.11,LESS,-436,1472,1036,2,2,7,0.656185922,7,-0.349215148,0.903276565,-0.237556191,93,43,50,1,-1.336316841,-1.443617351,-1.170500555,-0.399348534,0.026207415,0.026207415,-1.170500555,-1.443617351,1,0,1
182,1,183,1,51,50,1,1844.314,74,1503.046,LESS,86,920,1006,1,2,-1,-0.093740846,1,-1.396860592,0.388833339,-0.743934886,101,51,50,0,-1.176756621,-1.131483869,-1.170500555,-1.255095392,0.660777361,0.660777361,-1.170500555,-1.131483869,1,0,1
183,1,184,41,112,110,1,4667.099,84,1290.065,LESS,802,1590,2392,4,2,-2,-0.187481692,2,-1.222253018,0.903276565,1.559187212,222,112,110,0,1.236591704,1.248533925,1.170500555,1.312145182,1.531183647,1.531183647,1.170500555,1.248533925,1,1,1
184,1,185,20,40,50,0,3192.227,80,1272.118,LESS,-358,1968,1610,2,2,10,0.937408461,10,0.174607574,0.697499274,0.355832973,90,40,50,1,-1.396151924,-1.560667406,-1.170500555,-0.399348534,0.121028211,0.121028211,-1.170500555,-1.560667406,1,0,1
185,1,186,1,50,51,0,2169.18,74,1218.199,LESS,-926,1538,612,2,1,1,0.093740846,1,-1.396860592,0.388833339,-0.478875357,101,50,51,1,-1.176756621,-1.170500555,-1.131483869,-0.399348534,-0.569461692,0.569461692,-1.131483869,-1.170500555,1,0,0
186,1,187,23,85,80,1,2349.446,74,2338.112,LESS,-870,1736,866,3,1,-5,-0.46870423,5,-0.698430296,0.388833339,-0.331795573,165,85,80,0,0.099725137,0.195083426,0,0.456398324,-0.501385223,0.501385223,0,0.195083426,1,1,0
187,1,188,11,50,49,0,3171.303,84,1148.621,LESS,-824,2006,1182,4,2,-1,-0.093740846,1,-1.396860592,0.903276565,0.338760994,99,50,49,0,-1.216646676,-1.170500555,-1.20951724,1.312145182,-0.445465266,0.445465266,-1.20951724,-1.170500555,1,1,0
188,1,189,17,50,43,0,2993.885,84,824.794,LESS,-1362,2340,978,2,2,-7,-0.656185922,7,-0.349215148,0.903276565,0.194004905,93,50,43,0,-1.336316841,-1.170500555,-1.443617351,-0.399348534,-1.099485632,1.099485632,-1.443617351,-1.170500555,1,0,0
189,1,190,21,80,82,0,2046.197,74,1904.786,LESS,-1160,1766,606,2,1,2,0.187481692,2,-1.222253018,0.388833339,-0.579217701,162,80,82,1,0.039890055,0,0.07803337,-0.399348534,-0.853924082,0.853924082,0.07803337,0,1,0,0
190,1,191,10,50,60,0,2000.771,84,944.253,LESS,-698,1600,902,2,2,10,0.937408461,10,0.174607574,0.903276565,-0.616280965,110,50,60,1,-0.997251374,-1.170500555,-0.780333703,-0.399348534,-0.29229321,0.29229321,-0.780333703,-1.170500555,1,0,0
191,1,192,3,53,50,1,3949.34,0,1103.534,LESS,-1192,2932,1740,4,1,-3,-0.281222538,3,-1.047645444,-3.418046536,0.97356464,103,53,50,0,-1.136866566,-1.053450499,-1.170500555,1.312145182,-0.892824921,0.892824921,-1.170500555,-1.053450499,0,1,0
192,1,193,45,122,110,1,2302.897,64,1668.531,LESS,-954,1710,756,3,2,-12,-1.124890153,12,0.523822722,-0.125609888,-0.369775097,232,122,110,0,1.436041979,1.638700776,1.170500555,0.456398324,-0.603499927,0.603499927,1.170500555,1.638700776,0,1,0
193,1,194,38,67,80,0,1967.521,64,1759.361,LESS,-996,1610,614,2,1,13,1.218630999,13,0.698430296,-0.125609888,-0.643409779,147,67,80,1,-0.259285357,-0.507216907,0,-0.399348534,-0.654557279,0.654557279,0,-0.507216907,0,0,0
194,1,195,38,80,67,0,5436.005,64,1471.998,LESS,-1502,3344,1842,3,2,-13,-1.218630999,13,0.698430296,-0.125609888,2.186540837,147,80,67,0,-0.259285357,0,-0.507216907,0.456398324,-1.269676805,1.269676805,-0.507216907,0,0,1,0
